date,entity,mean_sent,std_sent,count
2023-10-06 00:00:00+09:00,생산 대체지로,-0.9773243069648743,,1
2023-10-06 00:00:00+09:00,중국,-0.9773243069648743,,1
2023-10-06 00:00:00+09:00,충청북도,-0.9998310804367065,,1
2023-10-06 00:00:00+09:00,충청북도 취업박람회,-0.9998310804367065,,1
2023-10-06 00:00:00+09:00,태국,-0.9773243069648743,,1
2023-10-06 00:00:00+09:00,회장,-0.9995294809341431,,1
2023-10-07 00:00:00+09:00,##모터쇼,-0.9997881054878235,,1
2023-10-07 00:00:00+09:00,##여,-0.9997881054878235,,1
2023-10-07 00:00:00+09:00,데일리,-0.9997881054878235,,1
2023-10-07 00:00:00+09:00,루시드,-0.9997881054878235,,1
2023-10-07 00:00:00+09:00,벤츠,-0.9997881054878235,,1
2023-10-07 00:00:00+09:00,빈패스트,-0.9997881054878235,,1
2023-10-07 00:00:00+09:00,산유국도,-0.9997881054878235,,1
2023-10-07 00:00:00+09:00,시대,-0.9997881054878235,,1
2023-10-07 00:00:00+09:00,중동,-0.9997881054878235,,1
2023-10-07 00:00:00+09:00,토요타,-0.9997881054878235,,1
2023-10-10 00:00:00+09:00,##업,-0.9981034994125366,,1
2023-10-10 00:00:00+09:00,##축제,-0.9998165965080261,,1
2023-10-10 00:00:00+09:00,기업,-0.9998400211334229,,1
2023-10-10 00:00:00+09:00,박응상,-0.9998165965080261,,1
2023-10-10 00:00:00+09:00,아나추,-0.9998430013656616,,1
2023-10-10 00:00:00+09:00,제약,-0.9981034994125366,,1
2023-10-10 00:00:00+09:00,조규일 시장,-0.9998165965080261,,1
2023-10-10 00:00:00+09:00,진주남강유등,-0.9998165965080261,,1
2023-10-10 00:00:00+09:00,하버드대 연구팀이 발표,-0.9433243274688721,,1
2023-10-10 00:00:00+09:00,현대,-0.9998430013656616,,1
2023-10-11 00:00:00+09:00,##벨리티,-0.9921950101852417,,1
2023-10-11 00:00:00+09:00,HD현대 대표이사,-0.9767566919326782,,1
2023-10-11 00:00:00+09:00,‘ 오,-0.9921950101852417,,1
2023-10-11 00:00:00+09:00,’ 신기전 항우울제,-0.9921950101852417,,1
2023-10-11 00:00:00+09:00,계룡건설산업 대표이사,-0.9847474098205566,,1
2023-10-11 00:00:00+09:00,권오갑,-0.9767566919326782,,1
2023-10-11 00:00:00+09:00,박완수,-0.9998329877853394,,1
2023-10-11 00:00:00+09:00,박응상 소설가,-0.9998329877853394,,1
2023-10-11 00:00:00+09:00,브레일라,-0.9921950101852417,,1
2023-10-11 00:00:00+09:00,시장,-0.9960139989852905,0.005400865755580005,2
2023-10-11 00:00:00+09:00,씨젠 대표,-0.9652076363563538,,1
2023-10-11 00:00:00+09:00,엑수아,-0.9921950101852417,,1
2023-10-11 00:00:00+09:00,이승찬,-0.9847474098205566,,1
2023-10-11 00:00:00+09:00,조규일,-0.9998329877853394,,1
2023-10-11 00:00:00+09:00,지사,-0.9998329877853394,,1
2023-10-11 00:00:00+09:00,천종윤,-0.9652076363563538,,1
2023-10-12 00:00:00+09:00,##가,-0.9928498268127441,,1
2023-10-12 00:00:00+09:00,##개국,-0.9997910857200623,,1
2023-10-12 00:00:00+09:00,##에 첫 매장,-0.9928498268127441,,1
2023-10-12 00:00:00+09:00,69,-0.9997910857200623,,1
2023-10-12 00:00:00+09:00,AI 산업 수준,-0.9997910857200623,,1
2023-10-12 00:00:00+09:00,BBQ,-0.9928498268127441,,1
2023-10-12 00:00:00+09:00,LG전자,-0.9997867941856384,,1
2023-10-12 00:00:00+09:00,中,-0.8322803974151611,,1
2023-10-12 00:00:00+09:00,美,-0.8322803974151611,,1
2023-10-12 00:00:00+09:00,과,-0.8322803974151611,,1
2023-10-12 00:00:00+09:00,교류,-0.9882006645202637,,1
2023-10-12 00:00:00+09:00,네이버파이낸셜 대표,-0.9923576712608337,,1
2023-10-12 00:00:00+09:00,넥슨코리아 대표,-0.988756000995636,,1
2023-10-12 00:00:00+09:00,딜링,-0.9994680285453796,,1
2023-10-12 00:00:00+09:00,박상진,-0.9923576712608337,,1
2023-10-12 00:00:00+09:00,연준,-0.9995951056480408,,1
2023-10-12 00:00:00+09:00,이정헌,-0.988756000995636,,1
2023-10-12 00:00:00+09:00,이집트,-0.9882006645202637,,1
2023-10-12 00:00:00+09:00,코스타리카 산호세,-0.9928498268127441,,1
2023-10-12 00:00:00+09:00,한국,-0.9997919201850891,1.1801117583050329e-06,2
2023-10-12 00:00:00+09:00,한국 AI산업,-0.8322803974151611,,1
2023-10-12 00:00:00+09:00,한화호텔앤드리조트,-0.9998102784156799,,1
2023-10-13 00:00:00+09:00,##바이오,-0.9836944937705994,,1
2023-10-13 00:00:00+09:00,##부,-0.9836944937705994,,1
2023-10-13 00:00:00+09:00,K,-0.9836944937705994,,1
2023-10-13 00:00:00+09:00,KT 대표이사,-0.9986135959625244,,1
2023-10-13 00:00:00+09:00,美,-0.9998366832733154,,1
2023-10-13 00:00:00+09:00,경동제약 대표이사,-0.9940465688705444,,1
2023-10-13 00:00:00+09:00,대전,-0.9980339407920837,,1
2023-10-13 00:00:00+09:00,류기성,-0.9940465688705444,,1
2023-10-13 00:00:00+09:00,유통업계,-0.9980339407920837,,1
2023-10-13 00:00:00+09:00,테슬라,-0.9998366832733154,,1
2023-10-13 00:00:00+09:00,한경협,-0.9998012185096741,,1
2023-10-13 00:00:00+09:00,한국 AI,-0.9998012185096741,,1
2023-10-13 00:00:00+09:00,현대바이오가,-0.9836944937705994,,1
2023-10-14 00:00:00+09:00,##재정부,-0.9998308420181274,,1
2023-10-14 00:00:00+09:00,LG전자,-0.9998193383216858,,1
2023-10-14 00:00:00+09:00,中,-0.944085955619812,,1
2023-10-14 00:00:00+09:00,株,-0.9930226802825928,,1
2023-10-14 00:00:00+09:00,금감원,-0.9998451471328735,,1
2023-10-14 00:00:00+09:00,금융위,-0.9998451471328735,,1
2023-10-14 00:00:00+09:00,록히드마틴,-0.9930226802825928,,1
2023-10-14 00:00:00+09:00,아시아에이,-0.9998193383216858,,1
2023-10-14 00:00:00+09:00,카카오 투자총괄대표,-0.9998242259025574,,1
2023-10-14 00:00:00+09:00,한국은행,-0.9998451471328735,,1
2023-10-14 00:00:00+09:00,한화에어로,-0.9930226802825928,,1
2023-10-15 00:00:00+09:00,##가,-0.9910536408424377,,1
2023-10-15 00:00:00+09:00,##개국,-0.9997877478599548,,1
2023-10-15 00:00:00+09:00,62,-0.9997877478599548,,1
2023-10-15 00:00:00+09:00,금통위,-0.9998459815979004,,1
2023-10-15 00:00:00+09:00,롯데,-0.9910536408424377,,1
2023-10-15 00:00:00+09:00,백화점,-0.9910536408424377,,1
2023-10-15 00:00:00+09:00,신세계,-0.9910536408424377,,1
2023-10-15 00:00:00+09:00,한국 AI 산업,-0.9997877478599548,,1
2023-10-15 00:00:00+09:00,한국은행,-0.9998459815979004,,1
2023-10-16 00:00:00+09:00,##레저산업,-0.9787135720252991,,1
2023-10-16 00:00:00+09:00,##이,-0.7438075542449951,,1
2023-10-16 00:00:00+09:00,##키트가,-0.7438075542449951,,1
2023-10-16 00:00:00+09:00,선두,-0.7438075542449951,,1
2023-10-16 00:00:00+09:00,압타머,-0.7438075542449951,,1
2023-10-16 00:00:00+09:00,압타머사이언스,-0.7438075542449951,,1
2023-10-16 00:00:00+09:00,우수연구실,-0.9997037053108215,,1
2023-10-16 00:00:00+09:00,주택,-0.9958231449127197,,1
2023-10-16 00:00:00+09:00,현대차,-0.9997037053108215,,1
2023-10-17 00:00:00+09:00,##이,-0.6693552136421204,,1
2023-10-17 00:00:00+09:00,개발,-0.9997259974479675,,1
2023-10-17 00:00:00+09:00,금융위,-0.8215497732162476,,1
2023-10-17 00:00:00+09:00,김승모,-0.9987388253211975,,1
2023-10-17 00:00:00+09:00,노현우,-0.9662915468215942,,1
2023-10-17 00:00:00+09:00,베트남,-0.9997259974479675,,1
2023-10-17 00:00:00+09:00,엠파이어 지수,-0.9662915468215942,,1
2023-10-17 00:00:00+09:00,정부,-0.9997259974479675,,1
2023-10-17 00:00:00+09:00,한화 건설부문 대표이사,-0.9987388253211975,,1
2023-10-18 00:00:00+09:00,##드,-0.9997344613075256,,1
2023-10-18 00:00:00+09:00,##법인,-0.999822199344635,,1
2023-10-18 00:00:00+09:00,더네이쳐홀딩스,-0.999822199344635,,1
2023-10-18 00:00:00+09:00,세포라,-0.9998182654380798,,1
2023-10-18 00:00:00+09:00,신한운용,-0.9997344613075256,,1
2023-10-18 00:00:00+09:00,은행,-0.9997344613075256,,1
2023-10-18 00:00:00+09:00,이랜드,-0.9998182654380798,,1
2023-10-18 00:00:00+09:00,이마트,-0.9998182654380798,,1
2023-10-18 00:00:00+09:00,증권,-0.9997344613075256,,1
2023-10-18 00:00:00+09:00,캐피탈,-0.9997344613075256,,1
2023-10-18 00:00:00+09:00,한국투자증권 대표,-0.9997077584266663,,1
2023-10-19 00:00:00+09:00,##되,-0.988930881023407,,1
2023-10-19 00:00:00+09:00,##문화,-0.988930881023407,,1
2023-10-19 00:00:00+09:00,##원,-0.988930881023407,,1
2023-10-19 00:00:00+09:00,강석훈,-0.9861510396003723,,1
2023-10-19 00:00:00+09:00,경제,-0.987223744392395,,1
2023-10-19 00:00:00+09:00,고려아연 대표이사,-0.9846071600914001,,1
2023-10-19 00:00:00+09:00,구자관,-0.9861510396003723,,1
2023-10-19 00:00:00+09:00,그리스 의료기기 시장,-0.9998164772987366,,1
2023-10-19 00:00:00+09:00,김남정,-0.9861510396003723,,1
2023-10-19 00:00:00+09:00,김성태,-0.9861510396003723,,1
2023-10-19 00:00:00+09:00,김영호,-0.9861510396003723,,1
2023-10-19 00:00:00+09:00,김회천,-0.9990329742431641,,1
2023-10-19 00:00:00+09:00,동남아,-0.987223744392395,,1
2023-10-19 00:00:00+09:00,방송통신위원회 위원장,-0.9826949238777161,,1
2023-10-19 00:00:00+09:00,손태락,-0.9861510396003723,,1
2023-10-19 00:00:00+09:00,시장,-0.9998199343681335,,1
2023-10-19 00:00:00+09:00,우리은행,-0.9998347759246826,,1
2023-10-19 00:00:00+09:00,이방주,-0.9861510396003723,,1
2023-10-19 00:00:00+09:00,정석현,-0.9861510396003723,,1
2023-10-19 00:00:00+09:00,조희길,-0.9861510396003723,,1
2023-10-19 00:00:00+09:00,중국,-0.987223744392395,,1
2023-10-19 00:00:00+09:00,최오길,-0.9861510396003723,,1
2023-10-19 00:00:00+09:00,최윤범,-0.9846071600914001,,1
2023-10-19 00:00:00+09:00,쿼드운용,-0.8790221810340881,,1
2023-10-19 00:00:00+09:00,하나금융,-0.5156119465827942,,1
2023-10-19 00:00:00+09:00,한국남동발전 사장,-0.9990329742431641,,1
2023-10-19 00:00:00+09:00,허기호,-0.9861510396003723,,1
2023-10-20 00:00:00+09:00,##국제마라톤,-0.9996935129165649,,1
2023-10-20 00:00:00+09:00,##정,-0.9998365640640259,,1
2023-10-20 00:00:00+09:00,경주,-0.9996935129165649,,1
2023-10-20 00:00:00+09:00,대통령,-0.999369204044342,,1
2023-10-20 00:00:00+09:00,메타 플랫폼스,-0.9998378753662109,,1
2023-10-20 00:00:00+09:00,미래에셋증권,-0.99982088804245,,1
2023-10-20 00:00:00+09:00,엔비디아,-0.9998378753662109,,1
2023-10-20 00:00:00+09:00,우크라,-0.9893770217895508,,1
2023-10-21 00:00:00+09:00,##재정부,-0.9998308420181274,,1
2023-10-21 00:00:00+09:00,JB금융,-0.9997645020484924,,1
2023-10-21 00:00:00+09:00,P,-0.9997197985649109,,1
2023-10-21 00:00:00+09:00,금감원,-0.9998451471328735,,1
2023-10-21 00:00:00+09:00,금융위,-0.9998451471328735,,1
2023-10-21 00:00:00+09:00,팔레스타인,-0.9357265830039978,,1
2023-10-21 00:00:00+09:00,한국은행,-0.9998451471328735,,1
2023-10-23 00:00:00+09:00,##곳,-0.9998300075531006,,1
2023-10-23 00:00:00+09:00,##바이오,-0.9998300075531006,,1
2023-10-23 00:00:00+09:00,##지원,-0.9997929930686951,,1
2023-10-23 00:00:00+09:00,관련주,-0.9622662663459778,,1
2023-10-23 00:00:00+09:00,마이크로소프트,-0.9998420476913452,,1
2023-10-23 00:00:00+09:00,수은,-0.9997929930686951,,1
2023-10-23 00:00:00+09:00,스타,-0.9622662663459778,0.0,2
2023-10-23 00:00:00+09:00,엔비디아,-0.9998420476913452,,1
2023-10-23 00:00:00+09:00,유진투자증권 대표,-0.9997047781944275,,1
2023-10-23 00:00:00+09:00,유창수,-0.9997047781944275,,1
2023-10-23 00:00:00+09:00,제약,-0.9998300075531006,,1
2023-10-23 00:00:00+09:00,중국,-0.9921221137046814,,1
2023-10-23 00:00:00+09:00,호주,-0.9921221137046814,,1
2023-10-24 00:00:00+09:00,##바이오,-0.9994955062866211,,1
2023-10-24 00:00:00+09:00,##화가,-0.5674636960029602,,1
2023-10-24 00:00:00+09:00,CPHI,-0.99982750415802,,1
2023-10-24 00:00:00+09:00,YTN,-0.9995735287666321,,1
2023-10-24 00:00:00+09:00,부산,-0.5229262709617615,,1
2023-10-24 00:00:00+09:00,부산 엑스포,-0.5229262709617615,,1
2023-10-24 00:00:00+09:00,사우디,-0.9998146295547485,1.5104809580143912e-05,5
2023-10-24 00:00:00+09:00,신한자산운용 대표,-0.998630166053772,,1
2023-10-24 00:00:00+09:00,엑스포,-0.5229262709617615,,1
2023-10-24 00:00:00+09:00,월간,-0.5229262709617615,,1
2023-10-24 00:00:00+09:00,유럽,-0.99982750415802,,1
2023-10-24 00:00:00+09:00,유진그룹,-0.9995735287666321,,1
2023-10-24 00:00:00+09:00,제약,-0.9994955062866211,,1
2023-10-24 00:00:00+09:00,중국,-0.9994955062866211,,1
2023-10-24 00:00:00+09:00,최대 제약바이오 콘퍼런스,-0.99982750415802,,1
2023-10-24 00:00:00+09:00,한,-0.9998177886009216,8.864074442396785e-06,3
2023-10-25 00:00:00+09:00,LS 대표이사,-0.9941264390945435,,1
2023-10-25 00:00:00+09:00,명노현,-0.9941264390945435,,1
2023-10-25 00:00:00+09:00,사우디,-0.99979168176651,,1
2023-10-25 00:00:00+09:00,위기,-0.9998169541358948,,1
2023-10-25 00:00:00+09:00,정몽윤,-0.9877548813819885,,1
2023-10-25 00:00:00+09:00,중앙일보,-0.9998227953910828,,1
2023-10-25 00:00:00+09:00,한,-0.99979168176651,,1
2023-10-25 00:00:00+09:00,현대해상 회장,-0.9877548813819885,,1
2023-10-26 00:00:00+09:00,##곳,-0.9997105002403259,,1
2023-10-26 00:00:00+09:00,##법인,-0.9997105002403259,,1
2023-10-26 00:00:00+09:00,##세권,-0.9996743202209473,,1
2023-10-26 00:00:00+09:00,##에 세운,-0.9997105002403259,,1
2023-10-26 00:00:00+09:00,##이,-0.9997105002403259,,1
2023-10-26 00:00:00+09:00,##주,-0.9998414516448975,,1
2023-10-26 00:00:00+09:00,7차 센트럴파크,-0.9996743202209473,,1
2023-10-26 00:00:00+09:00,CJ제일제당,-0.9992885589599609,,1
2023-10-26 00:00:00+09:00,금강펜테리움,-0.9996743202209473,,1
2023-10-26 00:00:00+09:00,당뇨 치료 명가,-0.8714659214019775,,1
2023-10-26 00:00:00+09:00,동탄신도시,-0.9996743202209473,,1
2023-10-26 00:00:00+09:00,라이프사이언스펀드,-0.9996647834777832,,1
2023-10-26 00:00:00+09:00,부른,-0.8714659214019775,,1
2023-10-26 00:00:00+09:00,위고비,-0.8714659214019775,,1
2023-10-26 00:00:00+09:00,이노테라피,-0.9996647834777832,,1
2023-10-26 00:00:00+09:00,중동,-0.9997105002403259,,1
2023-10-26 00:00:00+09:00,케이스스터디,-0.8714659214019775,,1
2023-10-26 00:00:00+09:00,휩쓰,-0.9996743202209473,,1
2023-10-27 00:00:00+09:00,##U 서울총회,-0.9998300075531006,,1
2023-10-27 00:00:00+09:00,##메,-0.8925929069519043,,1
2023-10-27 00:00:00+09:00,##번가,-0.8925929069519043,,1
2023-10-27 00:00:00+09:00,##사회의,-0.997209370136261,,1
2023-10-27 00:00:00+09:00,##유가,-0.5362468361854553,,1
2023-10-27 00:00:00+09:00,##프,-0.8925929069519043,,1
2023-10-27 00:00:00+09:00,11,-0.8925929069519043,,1
2023-10-27 00:00:00+09:00,CJ제일제당 푸드빌,-0.8925929069519043,,1
2023-10-27 00:00:00+09:00,NH 證,-0.9973843693733215,,1
2023-10-27 00:00:00+09:00,개발,-0.7361037731170654,,1
2023-10-27 00:00:00+09:00,갤러리,-0.8925929069519043,,1
2023-10-27 00:00:00+09:00,남양유업,-0.8925929069519043,,1
2023-10-27 00:00:00+09:00,브릿지바이오,-0.7361037731170654,,1
2023-10-27 00:00:00+09:00,서비스,-0.9973843693733215,,1
2023-10-27 00:00:00+09:00,셀트리온 · 헬스케어,-0.5308018922805786,,1
2023-10-27 00:00:00+09:00,위,-0.8925929069519043,,1
2023-10-27 00:00:00+09:00,하나,-0.9997910857200623,,1
2023-10-27 00:00:00+09:00,현대글로비스,-0.9997921586036682,1.5172865463921851e-06,2
2023-10-27 00:00:00+09:00,홈앤쇼핑,-0.8925929069519043,,1
2023-10-28 00:00:00+09:00,KT,-0.46338188648223877,,1
2023-10-28 00:00:00+09:00,대만,-0.9998400211334229,,1
2023-10-28 00:00:00+09:00,영국,-0.9998400211334229,,1
2023-10-29 00:00:00+09:00,##관광청,-0.9998194575309753,,1
2023-10-29 00:00:00+09:00,Hong Kong,-0.9998194575309753,,1
2023-10-29 00:00:00+09:00,홍콩,-0.9998194575309753,,1
2023-10-30 00:00:00+09:00,##규 산업통상자원부,-0.9876787066459656,,1
2023-10-30 00:00:00+09:00,##민주당,-0.9280465245246887,,1
2023-10-30 00:00:00+09:00,CGV,-0.9922006726264954,,1
2023-10-30 00:00:00+09:00,KB손보로,-0.9998249411582947,,1
2023-10-30 00:00:00+09:00,LGU +,-0.9847452044487,,1
2023-10-30 00:00:00+09:00,경기대 이윤수,-0.9998249411582947,,1
2023-10-30 00:00:00+09:00,더불어,-0.9280465245246887,,1
2023-10-30 00:00:00+09:00,말레이시아,-0.9997876286506653,,1
2023-10-30 00:00:00+09:00,방문,-0.9876787066459656,,1
2023-10-30 00:00:00+09:00,삼성화재,-0.9998249411582947,,1
2023-10-30 00:00:00+09:00,위메프,-0.9922006726264954,,1
2023-10-30 00:00:00+09:00,유치,-0.9997878670692444,,1
2023-10-30 00:00:00+09:00,윤서진,-0.9998249411582947,,1
2023-10-30 00:00:00+09:00,이번주,-0.9997878670692444,,1
2023-10-30 00:00:00+09:00,친화형,-0.9847452044487,,1
2023-10-30 00:00:00+09:00,클룩,-0.9922006726264954,,1
2023-10-30 00:00:00+09:00,한국거래소,-0.9997878670692444,,1
2023-10-30 00:00:00+09:00,현대차,-0.704530656337738,,1
2023-10-30 00:00:00+09:00,현대차∙기아 로보틱스랩와,-0.9847452044487,,1
2023-10-30 00:00:00+09:00,홍익표,-0.9280465245246887,,1
2023-10-31 00:00:00+09:00,##가는 국가,-0.9998277425765991,,1
2023-10-31 00:00:00+09:00,##금융 통장,-0.999818742275238,,1
2023-10-31 00:00:00+09:00,##대학교 총장,-0.9879855513572693,,1
2023-10-31 00:00:00+09:00,##바치킨,-0.9997337460517883,,1
2023-10-31 00:00:00+09:00,##부,-0.9998277425765991,,1
2023-10-31 00:00:00+09:00,##사,-0.999818742275238,,1
2023-10-31 00:00:00+09:00,##업계,-0.9998251795768738,,1
2023-10-31 00:00:00+09:00,##이,-0.9998260140419006,,1
2023-10-31 00:00:00+09:00,##자,-0.9938596487045288,0.008307228135194236,2
2023-10-31 00:00:00+09:00,##주,-0.9998260140419006,,1
2023-10-31 00:00:00+09:00,CJ제일제당,-0.9997337460517883,,1
2023-10-31 00:00:00+09:00,家,-0.9931443929672241,,1
2023-10-31 00:00:00+09:00,美,-0.9998341798782349,,1
2023-10-31 00:00:00+09:00,韓,-0.9998268783092499,1.2222586068159268e-06,2
2023-10-31 00:00:00+09:00,경제학,-0.9998277425765991,,1
2023-10-31 00:00:00+09:00,고메,-0.9997337460517883,,1
2023-10-31 00:00:00+09:00,교수,-0.9998277425765991,,1
2023-10-31 00:00:00+09:00,김능구,-0.6166590452194214,,1
2023-10-31 00:00:00+09:00,두산로보틱스,-0.9998260140419006,,1
2023-10-31 00:00:00+09:00,레인보우로보틱스,-0.9998260140419006,,1
2023-10-31 00:00:00+09:00,숙명여,-0.9879855513572693,,1
2023-10-31 00:00:00+09:00,온라인,-0.9983886480331421,,1
2023-10-31 00:00:00+09:00,왕,-0.9997337460517883,,1
2023-10-31 00:00:00+09:00,유진로봇,-0.9998260140419006,,1
2023-10-31 00:00:00+09:00,윤호중,-0.6166590452194214,,1
2023-10-31 00:00:00+09:00,이디야커피,-0.9931443929672241,,1
2023-10-31 00:00:00+09:00,이랜드스파오,-0.9931443929672241,,1
2023-10-31 00:00:00+09:00,장윤금,-0.9879855513572693,,1
2023-10-31 00:00:00+09:00,재무부,-0.9998341798782349,,1
2023-10-31 00:00:00+09:00,최배근 건국대,-0.9998277425765991,,1
2023-10-31 00:00:00+09:00,콘텐트리중앙 대표이사,-0.9992246627807617,,1
2023-10-31 00:00:00+09:00,하나은행,-0.999818742275238,,1
2023-10-31 00:00:00+09:00,하이트진로,-0.999840497970581,,1
2023-10-31 00:00:00+09:00,한은,-0.9998277425765991,,1
2023-10-31 00:00:00+09:00,해태제과,-0.9931443929672241,,1
2023-10-31 00:00:00+09:00,홍정인,-0.9992246627807617,,1
2023-10-31 00:00:00+09:00,휴림로봇,-0.9998260140419006,,1
2023-11-01 00:00:00+09:00,##가,-0.9992707371711731,,1
2023-11-01 00:00:00+09:00,##계,-0.9997871518135071,,1
2023-11-01 00:00:00+09:00,##공산당,-0.9961878657341003,,1
2023-11-01 00:00:00+09:00,##권,-0.9892828464508057,,1
2023-11-01 00:00:00+09:00,##대전,-0.9996460676193237,,1
2023-11-01 00:00:00+09:00,##업계,-0.9998127102851868,1.639086549414602e-05,5
2023-11-01 00:00:00+09:00,##의,-0.9961878657341003,,1
2023-11-01 00:00:00+09:00,##화,-0.9996460676193237,,1
2023-11-01 00:00:00+09:00,11번가,-0.999025821685791,,1
2023-11-01 00:00:00+09:00,CJ대한통운,-0.9998254179954529,,1
2023-11-01 00:00:00+09:00,GC녹십자 대표이사,-0.9991697072982788,,1
2023-11-01 00:00:00+09:00,GS25,-0.9992707371711731,,1
2023-11-01 00:00:00+09:00,株,-0.9412288665771484,,1
2023-11-01 00:00:00+09:00,국내,-0.9548766016960144,,1
2023-11-01 00:00:00+09:00,김성,-0.9892828464508057,,1
2023-11-01 00:00:00+09:00,김용삼,-0.9961878657341003,,1
2023-11-01 00:00:00+09:00,네이버,-0.9960154891014099,,1
2023-11-01 00:00:00+09:00,대전,-0.9966171383857727,,1
2023-11-01 00:00:00+09:00,대표,-0.9548766016960144,,1
2023-11-01 00:00:00+09:00,대한상의,-0.9998144507408142,,1
2023-11-01 00:00:00+09:00,딜링,-0.9994680285453796,,1
2023-11-01 00:00:00+09:00,롯데,-0.9890506267547607,,1
2023-11-01 00:00:00+09:00,롯데마트,-0.9998056292533875,,1
2023-11-01 00:00:00+09:00,리커창,-0.9961878657341003,,1
2023-11-01 00:00:00+09:00,세일 페스타,-0.9548766016960144,,1
2023-11-01 00:00:00+09:00,시몬스,-0.9998056292533875,,1
2023-11-01 00:00:00+09:00,신세계부터,-0.9890506267547607,,1
2023-11-01 00:00:00+09:00,씨에스윈드 대표이사,-0.9892828464508057,,1
2023-11-01 00:00:00+09:00,엔씨디지텍,-0.999025821685791,,1
2023-11-01 00:00:00+09:00,유통가,-0.9998388290405273,,1
2023-11-01 00:00:00+09:00,이창용,-0.999233603477478,,1
2023-11-01 00:00:00+09:00,이커머스도,-0.9890506267547607,,1
2023-11-01 00:00:00+09:00,자동차,-0.9548766016960144,,1
2023-11-01 00:00:00+09:00,주류,-0.9412288665771484,,1
2023-11-01 00:00:00+09:00,중국,-0.9961878657341003,,1
2023-11-01 00:00:00+09:00,프리존,-0.998862624168396,,1
2023-11-01 00:00:00+09:00,한은,-0.9950186014175415,,1
2023-11-01 00:00:00+09:00,허은철,-0.9991697072982788,,1
2023-11-02 00:00:00+09:00,##2,-0.9449913501739502,,1
2023-11-02 00:00:00+09:00,##범,-0.9991490840911865,,1
2023-11-02 00:00:00+09:00,##씨소프트,-0.9449913501739502,,1
2023-11-02 00:00:00+09:00,##업계,-0.9998093247413635,,1
2023-11-02 00:00:00+09:00,##유가,-0.8950369954109192,,1
2023-11-02 00:00:00+09:00,OIL,-0.985929548740387,,1
2023-11-02 00:00:00+09:00,게임업,-0.9449913501739502,,1
2023-11-02 00:00:00+09:00,김영,-0.9991490840911865,,1
2023-11-02 00:00:00+09:00,김창한,-0.9944955706596375,,1
2023-11-02 00:00:00+09:00,대표,-0.9944955706596375,,1
2023-11-02 00:00:00+09:00,루마니아 자동차 산업,-0.9990969896316528,,1
2023-11-02 00:00:00+09:00,서울,-0.9996744394302368,,1
2023-11-02 00:00:00+09:00,엔,-0.9449913501739502,,1
2023-11-02 00:00:00+09:00,온,-0.9997856020927429,,1
2023-11-02 00:00:00+09:00,유통사,-0.9997856020927429,,1
2023-11-02 00:00:00+09:00,코오롱인더스트리 대표이사,-0.9991490840911865,,1
2023-11-02 00:00:00+09:00,크래프톤,-0.9944955706596375,,1
2023-11-02 00:00:00+09:00,페스타,-0.9949466586112976,,1
2023-11-02 00:00:00+09:00,현대차,-0.9949466586112976,,1
2023-11-02 00:00:00+09:00,혼다,-0.985929548740387,,1
2023-11-03 00:00:00+09:00,##돌봄,-0.9998267292976379,,1
2023-11-03 00:00:00+09:00,##위원회,-0.9998267292976379,,1
2023-11-03 00:00:00+09:00,SK스퀘어 부회장,-0.9926268458366394,,1
2023-11-03 00:00:00+09:00,SK하이닉스 각자대표이사,-0.9926268458366394,,1
2023-11-03 00:00:00+09:00,네이버,-0.9998223185539246,,1
2023-11-03 00:00:00+09:00,독자,-0.9998267292976379,,1
2023-11-03 00:00:00+09:00,롯데하이마트,-0.9981268048286438,,1
2023-11-03 00:00:00+09:00,슈퍼브에이아이,-0.6522589325904846,,1
2023-11-03 00:00:00+09:00,저장,-0.996220052242279,,1
2023-11-03 00:00:00+09:00,천수림,-0.996220052242279,,1
2023-11-04 00:00:00+09:00,##포럼,-0.9997544884681702,,1
2023-11-04 00:00:00+09:00,5대,-0.9998214840888977,,1
2023-11-04 00:00:00+09:00,WDC ’,-0.9998273849487305,,1
2023-11-04 00:00:00+09:00,건설사들,-0.9998214840888977,,1
2023-11-04 00:00:00+09:00,구도,-0.9998273849487305,,1
2023-11-04 00:00:00+09:00,금감원,-0.9998451471328735,,1
2023-11-04 00:00:00+09:00,금융위,-0.9998451471328735,,1
2023-11-04 00:00:00+09:00,아시아에이,-0.9998214840888977,,1
2023-11-04 00:00:00+09:00,유통 家,-0.9434565305709839,,1
2023-11-04 00:00:00+09:00,은행,-0.9998214840888977,,1
2023-11-04 00:00:00+09:00,키옥시아,-0.9998273849487305,,1
2023-11-04 00:00:00+09:00,한국은행,-0.9998451471328735,,1
2023-11-05 00:00:00+09:00,##가,-0.9997056126594543,,1
2023-11-05 00:00:00+09:00,##그룹,-0.9997056126594543,,1
2023-11-05 00:00:00+09:00,CJ,-0.9997056126594543,,1
2023-11-06 00:00:00+09:00,##터뷰,-0.9998261332511902,,1
2023-11-06 00:00:00+09:00,BC카드 대표이사,-0.9983291029930115,,1
2023-11-06 00:00:00+09:00,메리츠증권,-0.9976048469543457,,1
2023-11-06 00:00:00+09:00,백지은,-0.9998261332511902,,1
2023-11-06 00:00:00+09:00,서강대학교 총장,-0.986788272857666,,1
2023-11-06 00:00:00+09:00,스위스 의료기기,-0.9986975193023682,,1
2023-11-06 00:00:00+09:00,심종혁,-0.986788272857666,,1
